time_s,vbus_raw,ibus_delta_raw,iq_actual_raw,id_actual_raw,iq_ref_raw,speed_raw,speed_rpm_est,target_speed_raw,target_speed_rpm_est,ramp_speed_raw,ramp_speed_rpm_est,tmos_raw,fault_state,mc_state,key_state,ctrl_mode,actual_angle_raw,target_angle_raw,angle_error_raw,actual_angle_deg,target_angle_deg,angle_error_deg,iq_abs_peak_raw
19.043480,3939,0,13,-6,0,5095,621.9672231208227,0,0.0,0,0.0,0,0,6,4,1,3585,0,-32768,19.6929931640625,0.0,-180.0,9
19.043495,3939,0,13,-6,0,5095,621.9672231208227,0,0.0,0,0.0,0,0,6,4,1,3585,0,-32768,19.6929931640625,0.0,-180.0,9
19.043509,3943,0,4,22,0,5095,621.9672231208227,0,0.0,0,0.0,0,0,6,4,1,3585,0,-32768,19.6929931640625,0.0,-180.0,9
19.043523,3943,0,4,22,0,5357,653.9506210516678,0,0.0,0,0.0,0,0,6,4,1,3585,0,-32768,19.6929931640625,0.0,-180.0,9
19.043537,3943,0,4,22,0,5357,653.9506210516678,0,0.0,0,0.0,0,0,6,4,1,7097,0,-32768,38.9849853515625,0.0,-180.0,32
19.043551,3943,0,4,22,0,5357,653.9506210516678,0,0.0,0,0.0,0,0,6,4,1,7097,0,-32768,38.9849853515625,0.0,-180.0,32
19.043565,3945,0,18,-20,0,5357,653.9506210516678,0,0.0,0,0.0,0,0,6,4,1,7097,0,-32768,38.9849853515625,0.0,-180.0,32
19.043579,3945,0,18,-20,0,5275,643.9405499435408,0,0.0,0,0.0,0,0,6,4,1,7097,0,-32768,38.9849853515625,0.0,-180.0,32
19.043593,3945,0,18,-20,0,5275,643.9405499435408,0,0.0,0,0.0,0,0,6,4,1,10731,0,-32768,58.9471435546875,0.0,-180.0,14
19.043607,3945,0,18,-20,0,5275,643.9405499435408,0,0.0,0,0.0,0,0,6,4,1,10731,0,-32768,58.9471435546875,0.0,-180.0,14
19.043621,3942,0,-32,-35,0,5275,643.9405499435408,0,0.0,0,0.0,0,0,6,4,1,10731,0,-32768,58.9471435546875,0.0,-180.0,14
19.043635,3942,0,-32,-35,0,5038,615.0090029602954,0,0.0,0,0.0,0,0,6,4,1,10731,0,-32768,58.9471435546875,0.0,-180.0,14
19.043650,3942,0,-32,-35,0,5038,615.0090029602954,0,0.0,0,0.0,0,0,6,4,1,14181,0,-32768,77.8985595703125,0.0,-180.0,26
19.043664,3942,0,-32,-35,0,5038,615.0090029602954,0,0.0,0,0.0,0,0,6,4,1,14181,0,-32768,77.8985595703125,0.0,-180.0,26
19.043678,3942,0,18,-22,0,5038,615.0090029602954,0,0.0,0,0.0,0,0,6,4,1,14181,0,-32768,77.8985595703125,0.0,-180.0,26
19.043692,3942,0,18,-22,0,5182,632.5876644184698,0,0.0,0,0.0,0,0,6,4,1,14181,0,-32768,77.8985595703125,0.0,-180.0,26
19.043707,3942,0,18,-22,0,5182,632.5876644184698,0,0.0,0,0.0,0,0,6,4,1,17662,0,-32768,97.020263671875,0.0,-180.0,20
19.043721,3942,0,18,-22,0,5182,632.5876644184698,0,0.0,0,0.0,0,0,6,4,1,17662,0,-32768,97.020263671875,0.0,-180.0,20
19.043735,3944,0,-9,-31,0,5182,632.5876644184698,0,0.0,0,0.0,0,0,6,4,1,17662,0,-32768,97.020263671875,0.0,-180.0,20
19.043749,3944,0,-9,-31,0,5050,616.4738914151433,0,0.0,0,0.0,0,0,6,4,1,17662,0,-32768,97.020263671875,0.0,-180.0,20
19.043763,3944,0,-9,-31,0,5050,616.4738914151433,0,0.0,0,0.0,0,0,6,4,1,21106,0,-32768,115.938720703125,0.0,-180.0,6
19.043777,3944,0,-9,-31,0,5050,616.4738914151433,0,0.0,0,0.0,0,0,6,4,1,21106,0,-32768,115.938720703125,0.0,-180.0,6
19.043792,3947,0,2,7,0,5050,616.4738914151433,0,0.0,0,0.0,0,0,6,4,1,21106,0,-32768,115.938720703125,0.0,-180.0,6
19.043806,3947,0,2,7,0,4961,605.6093020416882,0,0.0,0,0.0,0,0,6,4,1,21106,0,-32768,115.938720703125,0.0,-180.0,6
19.043820,3947,0,2,7,0,4961,605.6093020416882,0,0.0,0,0.0,0,0,6,4,1,24501,0,-32768,134.5880126953125,0.0,-180.0,17
19.043835,3947,0,2,7,0,4961,605.6093020416882,0,0.0,0,0.0,0,0,6,4,1,24501,0,-32768,134.5880126953125,0.0,-180.0,17
19.043849,3950,0,22,-5,0,4961,605.6093020416882,0,0.0,0,0.0,0,0,6,4,1,24501,0,-32768,134.5880126953125,0.0,-180.0,17
19.043863,3950,0,22,-5,0,4836,590.3500473036897,0,0.0,0,0.0,0,0,6,4,1,24501,0,-32768,134.5880126953125,0.0,-180.0,17
19.043877,3950,0,22,-5,0,4836,590.3500473036897,0,0.0,0,0.0,0,0,6,4,1,27774,0,-32768,152.567138671875,0.0,-180.0,25
19.043891,3950,0,22,-5,0,4836,590.3500473036897,0,0.0,0,0.0,0,0,6,4,1,27774,0,-32768,152.567138671875,0.0,-180.0,25
19.043906,3945,0,28,41,0,4836,590.3500473036897,0,0.0,0,0.0,0,0,6,4,1,27774,0,-32768,152.567138671875,0.0,-180.0,25
19.043924,3945,0,28,41,0,4951,604.3885616626484,0,0.0,0,0.0,0,0,6,4,1,27774,0,-32768,152.567138671875,0.0,-180.0,25
19.043938,3945,0,28,41,0,4951,604.3885616626484,0,0.0,0,0.0,0,0,6,4,1,31060,0,-32768,170.61767578125,0.0,-180.0,39
19.043952,3945,0,28,41,0,4951,604.3885616626484,0,0.0,0,0.0,0,0,6,4,1,31060,0,-32768,170.61767578125,0.0,-180.0,39
19.043966,3939,0,50,36,0,4951,604.3885616626484,0,0.0,0,0.0,0,0,6,4,1,31060,0,-32768,170.61767578125,0.0,-180.0,39
19.043980,3939,0,50,36,0,5042,615.4972991119114,0,0.0,0,0.0,0,0,6,4,1,31060,0,-32768,170.61767578125,0.0,-180.0,39
19.043994,3939,0,50,36,0,5042,615.4972991119114,0,0.0,0,0.0,0,0,6,4,1,34491,0,-32768,189.4647216796875,0.0,-180.0,38
19.044008,3939,0,50,36,0,5042,615.4972991119114,0,0.0,0,0.0,0,0,6,4,1,34491,0,-32768,189.4647216796875,0.0,-180.0,38
19.044022,3939,0,26,32,0,5042,615.4972991119114,0,0.0,0,0.0,0,0,6,4,1,34491,0,-32768,189.4647216796875,0.0,-180.0,38
19.044036,3939,0,26,32,0,4994,609.6377452925199,0,0.0,0,0.0,0,0,6,4,1,34491,0,-32768,189.4647216796875,0.0,-180.0,38
19.044050,3939,0,26,32,0,4994,609.6377452925199,0,0.0,0,0.0,0,0,6,4,1,37861,0,-32768,207.9766845703125,0.0,-180.0,42
19.044064,3939,0,26,32,0,4994,609.6377452925199,0,0.0,0,0.0,0,0,6,4,1,37861,0,-32768,207.9766845703125,0.0,-180.0,42
19.044077,3939,0,20,10,0,4994,609.6377452925199,0,0.0,0,0.0,0,0,6,4,1,37861,0,-32768,207.9766845703125,0.0,-180.0,42
19.044091,3939,0,20,10,0,5231,638.5692922757653,0,0.0,0,0.0,0,0,6,4,1,37861,0,-32768,207.9766845703125,0.0,-180.0,42
19.044105,3939,0,20,10,0,5231,638.5692922757653,0,0.0,0,0.0,0,0,6,4,1,41412,0,-32768,227.48291015625,0.0,-180.0,39
19.044119,3939,0,20,10,0,5231,638.5692922757653,0,0.0,0,0.0,0,0,6,4,1,41412,0,-32768,227.48291015625,0.0,-180.0,39
19.044133,3943,0,-1,-34,0,5231,638.5692922757653,0,0.0,0,0.0,0,0,6,4,1,41412,0,-32768,227.48291015625,0.0,-180.0,39
19.044147,3943,0,-1,-34,0,5184,632.8318124942778,0,0.0,0,0.0,0,0,6,4,1,41412,0,-32768,227.48291015625,0.0,-180.0,39
19.044161,3943,0,-1,-34,0,5184,632.8318124942778,0,0.0,0,0.0,0,0,6,4,1,44953,0,-32768,246.9342041015625,0.0,-180.0,5
19.044175,3943,0,-1,-34,0,5184,632.8318124942778,0,0.0,0,0.0,0,0,6,4,1,44953,0,-32768,246.9342041015625,0.0,-180.0,5
19.044189,3942,0,5,-9,0,5184,632.8318124942778,0,0.0,0,0.0,0,0,6,4,1,44953,0,-32768,246.9342041015625,0.0,-180.0,5
19.044203,3942,0,5,-9,0,5063,618.0608539078952,0,0.0,0,0.0,0,0,6,4,1,44953,0,-32768,246.9342041015625,0.0,-180.0,5
19.044218,3942,0,5,-9,0,5063,618.0608539078952,0,0.0,0,0.0,0,0,6,4,1,48350,0,-32768,265.594482421875,0.0,-180.0,22
19.044232,3942,0,5,-9,0,5063,618.0608539078952,0,0.0,0,0.0,0,0,6,4,1,48350,0,-32768,265.594482421875,0.0,-180.0,22
19.044246,3939,0,9,-55,0,5063,618.0608539078952,0,0.0,0,0.0,0,0,6,4,1,48350,0,-32768,265.594482421875,0.0,-180.0,22
19.044259,3939,0,9,-55,0,5128,625.9956663716544,0,0.0,0,0.0,0,0,6,4,1,48350,0,-32768,265.594482421875,0.0,-180.0,22
19.044274,3939,0,9,-55,0,5128,625.9956663716544,0,0.0,0,0.0,0,0,6,4,1,51831,0,-32768,284.7161865234375,0.0,-180.0,8
19.044288,3939,0,9,-55,0,5128,625.9956663716544,0,0.0,0,0.0,0,0,6,4,1,51831,0,-32768,284.7161865234375,0.0,-180.0,8
19.044302,3937,0,-5,-34,0,5128,625.9956663716544,0,0.0,0,0.0,0,0,6,4,1,51831,0,-32768,284.7161865234375,0.0,-180.0,8
19.044316,3937,0,-5,-34,0,5062,617.9387798699911,0,0.0,0,0.0,0,0,6,4,1,51831,0,-32768,284.7161865234375,0.0,-180.0,8
19.044342,3937,0,-5,-34,0,5062,617.9387798699911,0,0.0,0,0.0,0,0,6,4,1,55236,0,-32768,303.42041015625,0.0,-180.0,27
19.044357,3937,0,-5,-34,0,5062,617.9387798699911,0,0.0,0,0.0,0,0,6,4,1,55236,0,-32768,303.42041015625,0.0,-180.0,27
19.044371,3941,0,22,-15,0,5062,617.9387798699911,0,0.0,0,0.0,0,0,6,4,1,55236,0,-32768,303.42041015625,0.0,-180.0,27
19.044385,3941,0,22,-15,0,4900,598.162785729545,0,0.0,0,0.0,0,0,6,4,1,55236,0,-32768,303.42041015625,0.0,-180.0,27
19.044398,3941,0,22,-15,0,4900,598.162785729545,0,0.0,0,0.0,0,0,6,4,1,58594,0,-32768,321.866455078125,0.0,-180.0,21
19.044412,3941,0,22,-15,0,4900,598.162785729545,0,0.0,0,0.0,0,0,6,4,1,58594,0,-32768,321.866455078125,0.0,-180.0,21
19.044427,3948,0,5,6,0,4900,598.162785729545,0,0.0,0,0.0,0,0,6,4,1,58594,0,-32768,321.866455078125,0.0,-180.0,21
19.044441,3948,0,5,6,0,4724,576.6777550584429,0,0.0,0,0.0,0,0,6,4,1,58594,0,-32768,321.866455078125,0.0,-180.0,21
19.044455,3948,0,5,6,0,4724,576.6777550584429,0,0.0,0,0.0,0,0,6,4,1,61841,0,-32768,339.7027587890625,0.0,-180.0,20
19.044469,3948,0,5,6,0,4724,576.6777550584429,0,0.0,0,0.0,0,0,6,4,1,61841,0,-32768,339.7027587890625,0.0,-180.0,20
19.044483,3945,0,23,17,0,4724,576.6777550584429,0,0.0,0,0.0,0,0,6,4,1,61841,0,-32768,339.7027587890625,0.0,-180.0,20
19.044497,3945,0,23,17,0,5048,616.2297433393353,0,0.0,0,0.0,0,0,6,4,1,61841,0,-32768,339.7027587890625,0.0,-180.0,20
19.044511,3945,0,23,17,0,5048,616.2297433393353,0,0.0,0,0.0,0,0,6,4,1,65152,0,-32768,357.890625,0.0,-180.0,31
19.044525,3945,0,23,17,0,5048,616.2297433393353,0,0.0,0,0.0,0,0,6,4,1,65152,0,-32768,357.890625,0.0,-180.0,31
19.044539,3944,0,-2,-10,0,5048,616.2297433393353,0,0.0,0,0.0,0,0,6,4,1,65152,0,-32768,357.890625,0.0,-180.0,31
19.044553,3944,0,-2,-10,0,4810,587.176122318186,0,0.0,0,0.0,0,0,6,4,1,65152,0,-32768,357.890625,0.0,-180.0,31
19.044567,3944,0,-2,-10,0,4810,587.176122318186,0,0.0,0,0.0,0,0,6,4,1,2994,0,-32768,16.446533203125,0.0,-180.0,21
19.044580,3944,0,-2,-10,0,4810,587.176122318186,0,0.0,0,0.0,0,0,6,4,1,2994,0,-32768,16.446533203125,0.0,-180.0,21
19.044594,3944,0,12,29,0,4810,587.176122318186,0,0.0,0,0.0,0,0,6,4,1,2994,0,-32768,16.446533203125,0.0,-180.0,21
19.044608,3944,0,12,29,0,5072,619.1595202490311,0,0.0,0,0.0,0,0,6,4,1,2994,0,-32768,16.446533203125,0.0,-180.0,21
19.044623,3944,0,12,29,0,5072,619.1595202490311,0,0.0,0,0.0,0,0,6,4,1,6350,0,-32768,34.881591796875,0.0,-180.0,38
19.044637,3944,0,12,29,0,5072,619.1595202490311,0,0.0,0,0.0,0,0,6,4,1,6350,0,-32768,34.881591796875,0.0,-180.0,38
19.044651,3948,0,5,-16,0,5072,619.1595202490311,0,0.0,0,0.0,0,0,6,4,1,6350,0,-32768,34.881591796875,0.0,-180.0,38
19.044665,3948,0,5,-16,0,5150,628.6812952055421,0,0.0,0,0.0,0,0,6,4,1,6350,0,-32768,34.881591796875,0.0,-180.0,38
19.044679,3948,0,5,-16,0,5150,628.6812952055421,0,0.0,0,0.0,0,0,6,4,1,9872,0,-32768,54.228515625,0.0,-180.0,20
19.044692,3948,0,5,-16,0,5150,628.6812952055421,0,0.0,0,0.0,0,0,6,4,1,9872,0,-32768,54.228515625,0.0,-180.0,20
19.044707,3945,0,-4,-16,0,5150,628.6812952055421,0,0.0,0,0.0,0,0,6,4,1,9872,0,-32768,54.228515625,0.0,-180.0,20
19.044721,3945,0,-4,-16,0,4872,594.7447126682333,0,0.0,0,0.0,0,0,6,4,1,9872,0,-32768,54.228515625,0.0,-180.0,20
19.044735,3945,0,-4,-16,0,4872,594.7447126682333,0,0.0,0,0.0,0,0,6,4,1,13248,0,-32768,72.7734375,0.0,-180.0,22
19.044749,3945,0,-4,-16,0,4872,594.7447126682333,0,0.0,0,0.0,0,0,6,4,1,13248,0,-32768,72.7734375,0.0,-180.0,22
19.044763,3944,0,10,-15,0,4872,594.7447126682333,0,0.0,0,0.0,0,0,6,4,1,13248,0,-32768,72.7734375,0.0,-180.0,22
19.044776,3944,0,10,-15,0,5011,611.7130039368877,0,0.0,0,0.0,0,0,6,4,1,13248,0,-32768,72.7734375,0.0,-180.0,22
19.044791,3944,0,10,-15,0,5011,611.7130039368877,0,0.0,0,0.0,0,0,6,4,1,16581,0,-32768,91.0821533203125,0.0,-180.0,25
19.044804,3944,0,10,-15,0,5011,611.7130039368877,0,0.0,0,0.0,0,0,6,4,1,16581,0,-32768,91.0821533203125,0.0,-180.0,25
19.044818,3944,0,-21,-27,0,5011,611.7130039368877,0,0.0,0,0.0,0,0,6,4,1,16581,0,-32768,91.0821533203125,0.0,-180.0,25
19.044832,3944,0,-21,-27,0,4921,600.7263405255287,0,0.0,0,0.0,0,0,6,4,1,16581,0,-32768,91.0821533203125,0.0,-180.0,25
19.044847,3944,0,-21,-27,0,4921,600.7263405255287,0,0.0,0,0.0,0,0,6,4,1,19944,0,-32768,109.5556640625,0.0,-180.0,23
19.044861,3944,0,-21,-27,0,4921,600.7263405255287,0,0.0,0,0.0,0,0,6,4,1,19944,0,-32768,109.5556640625,0.0,-180.0,23
19.044875,3946,0,16,-5,0,4921,600.7263405255287,0,0.0,0,0.0,0,0,6,4,1,19944,0,-32768,109.5556640625,0.0,-180.0,23
19.044889,3946,0,16,-5,0,4920,600.6042664876247,0,0.0,0,0.0,0,0,6,4,1,19944,0,-32768,109.5556640625,0.0,-180.0,23
19.044903,3946,0,16,-5,0,4920,600.6042664876247,0,0.0,0,0.0,0,0,6,4,1,23236,0,-32768,127.63916015625,0.0,-180.0,19
19.044916,3946,0,16,-5,0,4920,600.6042664876247,0,0.0,0,0.0,0,0,6,4,1,23236,0,-32768,127.63916015625,0.0,-180.0,19
19.044934,3949,0,-5,-9,0,4920,600.6042664876247,0,0.0,0,0.0,0,0,6,4,1,23236,0,-32768,127.63916015625,0.0,-180.0,19
19.044948,3949,0,-5,-9,0,4663,569.2312387462996,0,0.0,0,0.0,0,0,6,4,1,23236,0,-32768,127.63916015625,0.0,-180.0,19
19.044962,3949,0,-5,-9,0,4663,569.2312387462996,0,0.0,0,0.0,0,0,6,4,1,26451,0,-32768,145.2996826171875,0.0,-180.0,19
19.044976,3949,0,-5,-9,0,4663,569.2312387462996,0,0.0,0,0.0,0,0,6,4,1,26451,0,-32768,145.2996826171875,0.0,-180.0,19
19.044990,3950,0,29,34,0,4663,569.2312387462996,0,0.0,0,0.0,0,0,6,4,1,26451,0,-32768,145.2996826171875,0.0,-180.0,19
19.045004,3950,0,29,34,0,4735,578.0205694753869,0,0.0,0,0.0,0,0,6,4,1,26451,0,-32768,145.2996826171875,0.0,-180.0,19
19.045018,3950,0,29,34,0,4735,578.0205694753869,0,0.0,0,0.0,0,0,6,4,1,29637,0,-32768,162.8009033203125,0.0,-180.0,34
19.045031,3950,0,29,34,0,4735,578.0205694753869,0,0.0,0,0.0,0,0,6,4,1,29637,0,-32768,162.8009033203125,0.0,-180.0,34
19.045045,3944,0,27,31,0,4735,578.0205694753869,0,0.0,0,0.0,0,0,6,4,1,29637,0,-32768,162.8009033203125,0.0,-180.0,34
19.045060,3944,0,27,31,-87,4965,606.0975981933043,0,0.0,0,0.0,0,0,6,4,1,29637,0,-32768,162.8009033203125,0.0,-180.0,34
19.045075,3944,0,27,31,-87,4965,606.0975981933043,0,0.0,0,0.0,0,0,6,4,1,32846,0,-32768,180.428466796875,0.0,-180.0,29
19.045090,3944,0,27,31,-87,4965,606.0975981933043,0,0.0,0,0.0,0,0,6,5,1,32846,0,-32768,180.428466796875,0.0,-180.0,29
19.045104,3948,0,11,29,-87,4965,606.0975981933043,0,0.0,0,0.0,0,0,6,5,1,32846,0,-32768,180.428466796875,0.0,-180.0,29
19.045119,3948,0,11,29,-87,4718,575.945310831019,0,0.0,0,0.0,0,0,6,5,1,32846,0,-32768,180.428466796875,0.0,-180.0,29
19.045134,3948,0,11,29,-87,4718,575.945310831019,0,0.0,0,0.0,0,0,6,5,1,36119,0,-32768,198.4075927734375,0.0,-180.0,32
19.045148,3948,0,11,29,-87,4718,575.945310831019,0,0.0,0,0.0,0,0,6,5,1,36119,0,-32768,198.4075927734375,0.0,-180.0,32
19.045163,3950,0,16,3,-87,4718,575.945310831019,0,0.0,0,0.0,0,0,6,5,1,36119,0,-32768,198.4075927734375,0.0,-180.0,32
19.045177,3950,0,16,3,-87,5018,612.5675222022156,0,0.0,0,0.0,0,0,6,5,1,36119,0,-32768,198.4075927734375,0.0,-180.0,32
19.045191,3950,0,16,3,-87,5018,612.5675222022156,0,0.0,0,0.0,0,0,6,5,1,39379,0,-32768,216.3153076171875,0.0,-180.0,23
19.045206,3950,0,16,3,-87,5018,612.5675222022156,0,0.0,0,0.0,0,0,6,5,1,39379,0,-32768,216.3153076171875,0.0,-180.0,23
19.045220,3952,0,-10,12,-87,5018,612.5675222022156,0,0.0,0,0.0,0,0,6,5,1,39379,0,-32768,216.3153076171875,0.0,-180.0,23
19.045235,3952,0,-10,12,-87,5031,614.1544846949676,0,0.0,0,0.0,0,0,6,5,1,39379,0,-32768,216.3153076171875,0.0,-180.0,23
19.045249,3952,0,-10,12,-87,5031,614.1544846949676,0,0.0,0,0.0,0,0,6,5,1,42780,0,-32768,234.99755859375,0.0,-180.0,22
19.045264,3952,0,-10,12,-87,5031,614.1544846949676,0,0.0,0,0.0,0,0,6,5,1,42780,0,-32768,234.99755859375,0.0,-180.0,22
19.045279,3952,0,12,-36,-87,5031,614.1544846949676,0,0.0,0,0.0,0,0,6,5,1,42780,0,-32768,234.99755859375,0.0,-180.0,22
19.045294,3952,0,12,-36,-87,4605,562.1509445478683,0,0.0,0,0.0,0,0,6,5,1,42780,0,-32768,234.99755859375,0.0,-180.0,22
19.045308,3952,0,12,-36,-87,4605,562.1509445478683,0,0.0,0,0.0,0,0,6,5,1,46016,0,-32768,252.7734375,0.0,-180.0,13
19.045343,3952,0,12,-36,-87,4605,562.1509445478683,0,0.0,0,0.0,0,0,6,5,1,46016,0,-32768,252.7734375,0.0,-180.0,13
19.045394,3951,0,-3,-26,-87,4605,562.1509445478683,0,0.0,0,0.0,0,0,6,5,1,46016,0,-32768,252.7734375,0.0,-180.0,13
19.045417,3951,0,-3,-26,-87,4700,573.7479781487472,0,0.0,0,0.0,0,0,6,5,1,46016,0,-32768,252.7734375,0.0,-180.0,13
19.045435,3951,0,-3,-26,-87,4700,573.7479781487472,0,0.0,0,0.0,0,0,6,5,1,49176,0,-32768,270.1318359375,0.0,-180.0,21
19.045453,3951,0,-3,-26,-87,4700,573.7479781487472,0,0.0,0,0.0,0,0,6,5,1,49176,0,-32768,270.1318359375,0.0,-180.0,21
19.045468,3948,0,8,-50,-87,4700,573.7479781487472,0,0.0,0,0.0,0,0,6,5,1,49176,0,-32768,270.1318359375,0.0,-180.0,21
19.045484,3948,0,8,-50,-87,4618,563.7379070406201,0,0.0,0,0.0,0,0,6,5,1,49176,0,-32768,270.1318359375,0.0,-180.0,21
19.045499,3948,0,8,-50,-87,4618,563.7379070406201,0,0.0,0,0.0,0,0,6,5,1,52339,0,-32768,287.5067138671875,0.0,-180.0,14
19.045514,3948,0,8,-50,-87,4618,563.7379070406201,0,0.0,0,0.0,0,0,6,5,1,52339,0,-32768,287.5067138671875,0.0,-180.0,14
19.045529,3941,0,-17,-50,-87,4618,563.7379070406201,0,0.0,0,0.0,0,0,6,5,1,52339,0,-32768,287.5067138671875,0.0,-180.0,14
19.045544,3941,0,-17,-50,-87,4542,554.460280159917,0,0.0,0,0.0,0,0,6,5,1,52339,0,-32768,287.5067138671875,0.0,-180.0,14
19.045560,3941,0,-17,-50,-87,4542,554.460280159917,0,0.0,0,0.0,0,0,6,5,1,55390,0,-32768,304.266357421875,0.0,-180.0,14
19.045575,3941,0,-17,-50,-87,4542,554.460280159917,0,0.0,0,0.0,0,0,6,5,1,55390,0,-32768,304.266357421875,0.0,-180.0,14
19.045589,3934,0,-8,-29,-87,4542,554.460280159917,0,0.0,0,0.0,0,0,6,5,1,55390,0,-32768,304.266357421875,0.0,-180.0,14
19.045604,3934,0,-8,-29,-87,4273,521.622363963744,0,0.0,0,0.0,0,0,6,5,1,55390,0,-32768,304.266357421875,0.0,-180.0,14
19.045619,3934,0,-8,-29,-87,4273,521.622363963744,0,0.0,0,0.0,0,0,6,5,1,58352,0,-32768,320.537109375,0.0,-180.0,22
19.045633,3934,0,-8,-29,-87,4273,521.622363963744,0,0.0,0,0.0,0,0,6,5,1,58352,0,-32768,320.537109375,0.0,-180.0,22
19.045647,3924,0,-16,4,-87,4273,521.622363963744,0,0.0,0,0.0,0,0,6,5,1,58352,0,-32768,320.537109375,0.0,-180.0,22
19.045662,3924,0,-16,4,-87,4170,509.0487380596332,0,0.0,0,0.0,0,0,6,5,1,58352,0,-32768,320.537109375,0.0,-180.0,22
19.045676,3924,0,-16,4,-87,4170,509.0487380596332,0,0.0,0,0.0,0,0,6,5,1,61182,0,-32768,336.082763671875,0.0,-180.0,19
19.045691,3924,0,-16,4,-87,4170,509.0487380596332,0,0.0,0,0.0,0,0,6,5,1,61182,0,-32768,336.082763671875,0.0,-180.0,19
19.045706,3923,0,7,-2,-87,4170,509.0487380596332,0,0.0,0,0.0,0,0,6,5,1,61182,0,-32768,336.082763671875,0.0,-180.0,19
19.045721,3923,0,7,-2,-87,4198,512.4668111209448,0,0.0,0,0.0,0,0,6,5,1,61182,0,-32768,336.082763671875,0.0,-180.0,19
19.045736,3923,0,7,-2,-87,4198,512.4668111209448,0,0.0,0,0.0,0,0,6,5,1,63993,0,-32768,351.5240478515625,0.0,-180.0,17
19.045751,3923,0,7,-2,-87,4198,512.4668111209448,0,0.0,0,0.0,0,0,6,5,1,63993,0,-32768,351.5240478515625,0.0,-180.0,17
19.045766,3924,0,-10,0,-87,4198,512.4668111209448,0,0.0,0,0.0,0,0,6,5,1,63993,0,-32768,351.5240478515625,0.0,-180.0,17
19.045780,3924,0,-10,0,-87,4202,512.9551072725608,0,0.0,0,0.0,0,0,6,5,1,63993,0,-32768,351.5240478515625,0.0,-180.0,17
19.045794,3924,0,-10,0,-87,4202,512.9551072725608,0,0.0,0,0.0,0,0,6,5,1,1333,0,-32768,7.3223876953125,0.0,-180.0,15
19.045809,3924,0,-10,0,-87,4202,512.9551072725608,0,0.0,0,0.0,0,0,6,5,1,1333,0,-32768,7.3223876953125,0.0,-180.0,15
19.045823,3934,0,6,-5,-87,4202,512.9551072725608,0,0.0,0,0.0,0,0,6,5,1,1333,0,-32768,7.3223876953125,0.0,-180.0,15
19.045839,3934,0,6,-5,-87,4060,495.6205938901944,0,0.0,0,0.0,0,0,6,5,1,1333,0,-32768,7.3223876953125,0.0,-180.0,15
19.045855,3934,0,6,-5,-87,4060,495.6205938901944,0,0.0,0,0.0,0,0,6,5,1,4088,0,-32768,22.4560546875,0.0,-180.0,16
19.045869,3934,0,6,-5,-87,4060,495.6205938901944,0,0.0,0,0.0,0,0,6,5,1,4088,0,-32768,22.4560546875,0.0,-180.0,16
19.045884,3947,0,0,7,-87,4060,495.6205938901944,0,0.0,0,0.0,0,0,6,5,1,4088,0,-32768,22.4560546875,0.0,-180.0,16
19.045898,3947,0,0,7,-87,4184,510.757774590289,0,0.0,0,0.0,0,0,6,5,1,4088,0,-32768,22.4560546875,0.0,-180.0,16
19.045912,3947,0,0,7,-87,4184,510.757774590289,0,0.0,0,0.0,0,0,6,5,1,6868,0,-32768,37.72705078125,0.0,-180.0,22
19.045926,3947,0,0,7,-87,4184,510.757774590289,0,0.0,0,0.0,0,0,6,5,1,6868,0,-32768,37.72705078125,0.0,-180.0,22
19.045940,3950,0,9,-30,-87,4184,510.757774590289,0,0.0,0,0.0,0,0,6,5,1,6868,0,-32768,37.72705078125,0.0,-180.0,22
19.045954,3950,0,9,-30,-87,4102,500.7477034821619,0,0.0,0,0.0,0,0,6,5,1,6868,0,-32768,37.72705078125,0.0,-180.0,22
19.045969,3950,0,9,-30,-87,4102,500.7477034821619,0,0.0,0,0.0,0,0,6,5,1,9713,0,-32768,53.3551025390625,0.0,-180.0,10
19.045983,3950,0,9,-30,-87,4102,500.7477034821619,0,0.0,0,0.0,0,0,6,5,1,9713,0,-32768,53.3551025390625,0.0,-180.0,10
19.045997,3951,0,6,-11,-87,4102,500.7477034821619,0,0.0,0,0.0,0,0,6,5,1,9713,0,-32768,53.3551025390625,0.0,-180.0,10
19.046011,3951,0,6,-11,-87,3893,475.2342295602283,0,0.0,0,0.0,0,0,6,5,1,9713,0,-32768,53.3551025390625,0.0,-180.0,10
19.046030,3951,0,6,-11,-87,3893,475.2342295602283,0,0.0,0,0.0,0,0,6,5,1,12433,0,-32768,68.2965087890625,0.0,-180.0,20
19.046044,3951,0,6,-11,-87,3893,475.2342295602283,0,0.0,0,0.0,0,0,6,5,1,12433,0,-32768,68.2965087890625,0.0,-180.0,20
19.046059,3951,0,2,-52,-87,3893,475.2342295602283,0,0.0,0,0.0,0,0,6,5,1,12433,0,-32768,68.2965087890625,0.0,-180.0,20
19.046073,3951,0,2,-52,-87,3882,473.8914151432844,0,0.0,0,0.0,0,0,6,5,1,12433,0,-32768,68.2965087890625,0.0,-180.0,20
19.046088,3951,0,2,-52,-87,3882,473.8914151432844,0,0.0,0,0.0,0,0,6,5,1,15015,0,-32768,82.4798583984375,0.0,-180.0,19
19.046102,3951,0,2,-52,-87,3882,473.8914151432844,0,0.0,0,0.0,0,0,6,5,1,15015,0,-32768,82.4798583984375,0.0,-180.0,19
